20140102†10:30AM UTC,"UnitedHealthcare Expands Accountable Care Initiative in Colorado to Improve Care Quality, Reduce Costs",http://www.reuters.com/article/2014/01/02/co-unitedhealthcare-php-idUSnBw025017a+100+BSW20140102,
20140106†10:30AM UTC,DocGPS Now Available to UnitedHealthcare TRICARE West Region Beneficiaries,http://www.reuters.com/article/2014/01/06/mn-unitedhealthcare-idUSnBw065229a+100+BSW20140106,
20140106†8:00AM UTC,"Conference Calls, Regulatory Filings, and Member Enrollment - Research Report on UnitedHealth Group, AbbVie, Lilly, Actavis, and Humana",http://www.reuters.com/article/2014/01/06/bc-ac-idUSnPn7mfNhn+84+PRN20140106,
20140107†7:46PM UTC,"New York Giants Hakeem Nicks' Helping Hands, UnitedHealthcare, Blessings in a Backpack Provide Food to New York City Children",http://www.reuters.com/article/2014/01/08/mn-unitedhealthcare-idUSnBw076956a+100+BSW20140108,
20140107†8:30AM UTC,"UnitedHealthcare‚Äôs New Online Health Care Shopping Service Helps Make Care More Accessible, Affordable and Convenient",http://www.reuters.com/article/2014/01/07/mn-unitedhealthcare-idUSnBw075652a+100+BSW20140107,
20140108†8:30AM UTC,Randy Starks and UnitedHealthcare Fight Hunger in South Florida,http://www.reuters.com/article/2014/01/08/mn-unitedhealthcare-idUSnBw085254a+100+BSW20140108,
20140109†8:30AM UTC,UnitedHealthcare Collaborates with Konami and Zamzee on Innovative Health Programs That Help Reduce Childhood Obesity,http://www.reuters.com/article/2014/01/09/mn-unitedhealthcare-idUSnBw095267a+100+BSW20140109,
20140116†11:52AM UTC,"UnitedHealth sees Obamacare and Medicare costs, then growth",http://www.reuters.com/article/2014/01/16/us-unitedhealth-results-idUSBREA0F0MY20140116,
20140116†11:51AM UTC,"UPDATE 3-UnitedHealth sees Obamacare and Medicare costs, then growth",http://www.reuters.com/article/2014/01/16/unitedhealth-results-idUSL2N0KQ0HV20140116,
20140116†9:06AM UTC,"BRIEF-UnitedHealth CEO says will be selective"" in choosing public exchanges""",http://www.reuters.com/article/2014/01/16/unitedhealth-results-idUSWEN00C4Y20140116,
20140116†8:11AM UTC,BRIEF-UnitedHealth down in premarket after results,http://www.reuters.com/article/2014/01/16/unitedhealth-brief-idUSWEN00C4V20140116,
20140116†6:15AM UTC,UnitedHealth fourth-quarter profit rose as it added new members,http://www.reuters.com/article/2014/01/16/unitedhealth-results-idUSL2N0KQ0HK20140116,
20140116†6:00AM UTC,"UnitedHealth Group Reports 2013 Results, Highlighted by Strong and Consistent Growth",http://www.reuters.com/article/2014/01/16/mn-unitedhealth-group-idUSnBw165359a+100+BSW20140116,
20140120†10:47AM UTC,UnitedHealthcare Joins The Horton Group Health Insurance Private Exchange,http://www.reuters.com/article/2014/01/20/idUSnGNX4rzL1N+1c5+GNW20140120,
20140128†9:30AM UTC,"White Mountains Insurance Group, Alico, Aetna, UnitedHealth Groupand WellPointhighlighted as Zacks Bull and Bear of the Day",http://www.reuters.com/article/2014/01/28/il-zacks-investments-idUSnPnCGmXQkT+16d+PRN20140128,
20140211†5:13PM UTC,Project Sunshine and UnitedHealthcare Team up to Bring a Day of Fun and Laughter to Franciscan Hospital for Children,http://www.reuters.com/article/2014/02/11/ma-unitedhealthcare-idUSnBw116794a+100+BSW20140211,
20140213†7:00AM UTC,UnitedHealth Group Board Authorizes Payment of Quarterly Dividend to Shareholders,http://www.reuters.com/article/2014/02/13/mn-unitedhealth-group-idUSnBw135159a+100+BSW20140213,
20140219†3:50PM UTC,"Boys & Girls Club of Southern Nevada Gets Active with New Exergaming"" Program from UnitedHealthcare and KONAMI""",http://www.reuters.com/article/2014/02/19/nv-unitedhealthcare-idUSnBw196774a+100+BSW20140219,
20140220†8:30AM UTC,"UnitedHealthcare Study: Comprehensive Eye Exams Can Help Identify Some Chronic Conditions, May Lead to Improved Health and Reduced Costs",http://www.reuters.com/article/2014/02/20/mn-unitedhealthcare-idUSnBw205082a+100+BSW20140220,
20140224†8:30AM UTC,"UnitedHealthcare's Online Bill Payment Service Grows to More Than 50,000 Participating Care Providers, $20 Million in Payments Processed",http://www.reuters.com/article/2014/02/24/mn-unitedhealthcare-idUSnBw245245a+100+BSW20140224,
20140225†8:28AM UTC,UnitedHealthcare Plan Participants Now Have Access to University General Hospital,http://www.reuters.com/article/2014/02/25/idUSnMKWyqH37a+1c8+MKW20140225,
20140227†7:28PM UTC,Project Sunshine and UnitedHealthcare Team Up to Bring a Day of Fun and Laughter to Texas Scottish Rite Hospital for Children,http://www.reuters.com/article/2014/02/28/tx-unitedhealthcare-idUSnBw276793a+100+BSW20140228,
20140228†4:53PM UTC,"UnitedHealthcare Continues Its Support of Lestonnac Free Clinic and Its Patients, Donates Wheelchairs",http://www.reuters.com/article/2014/02/28/ca-unitedhealthcare-idUSnBw285941a+100+BSW20140228,
20140304†8:30AM UTC,UnitedHealthcare Community Plan Expands Service Area; Now Available in 38 New York Counties,http://www.reuters.com/article/2014/03/04/ny-unitedhealthcare-idUSnBw045342a+100+BSW20140304,
20140306†8:30AM UTC,"Orlando Magic, UnitedHealthcare Fight Child Hunger in Central Florida",http://www.reuters.com/article/2014/03/06/fl-unitedhealthcare-idUSnBw065032a+100+BSW20140306,
20140311†1:06PM UTC,UnitedHealthcare Provides $1 Million Grant to Connecticut Children's Medical Center to Improve Access to Quality Pediatric Health Care,http://www.reuters.com/article/2014/03/11/ct-unitedhealthcare-idUSnBw116356a+100+BSW20140311,
20140312†9:30AM UTC,"Zacks Industry Outlook Highlights: Cigna, Aetna, UnitedHealth Group, Humana and WellPoint",http://www.reuters.com/article/2014/03/12/zackscom-idUSnPnCGzddkT+161+PRN20140312,
20140506†11:00AM UTC,UnitedHealthcare and Arizona Care Network to Enhance Care Delivery with New Accountable Care Relationship,http://www.reuters.com/article/2014/05/06/az-unitedhealthcare-acn-idUSnBw065227a+100+BSW20140506,
20140506†7:05AM UTC,Myriad and UnitedHealthcare Sign Three-Year Agreement Making myRisk(TM) Hereditary Cancer Test Available to United Members,http://www.reuters.com/article/2014/05/06/idUSnGNX9rJWW4+1ce+GNW20140506,
20140611†5:10AM UTC,"FDA Drug Approvals, Dividends, Fast Track Designation, Event Sponsorship, and Expansion of Role - Analyst Notes on Biogen Idec, UnitedHealth Group, GW Pharmaceuticals, Questcor and Cigna",http://www.reuters.com/article/2014/06/11/bc-analysts-review-idUSnPn71kDfj+84+PRN20140611,
20140717†2:00PM UTC,UnitedHealth plans to be major Obamacare player in 2015,http://www.reuters.com/article/2014/07/17/us-unitedhealth-results-idUSKBN0FM14020140717,
20140717†1:58PM UTC,UPDATE 3-UnitedHealth plans to be major Obamacare player in 2015,http://www.reuters.com/article/2014/07/17/unitedhealth-results-idUSL4N0PS2XQ20140717,
20140717†9:55AM UTC,"BRIEF-UnitedHealth vows to become major player in Obamacare exchanges, with 25 in 2015",http://www.reuters.com/article/2014/07/17/unitedhealth-brief-idUSWEN00DKW20140717,
20140717†6:34AM UTC,UnitedHealth's revenue rises as membership increases,http://www.reuters.com/article/2014/07/17/unitedhealth-results-idUSL4N0PS2U020140717,
20140717†6:00AM UTC,UnitedHealth Group Reports Second Quarter Results,http://www.reuters.com/article/2014/07/17/mn-unitedhealth-idUSnBw175418a+100+BSW20140717,
