20140102†9:30AM UTC,"The Zacks Analyst Blog Highlights:Apple, Nokia, Amazon.com, Microsoft and SolarWinds",http://www.reuters.com/article/2014/01/02/il-zacks-investments-idUSnPnCGgBfkT+169+PRN20140102,,
20140102†9:30AM UTC,"The Zacks Analyst Blog Highlights:Stratasys, Microsoft, 3D Systems, Alps Electric and Bed Bath & Beyond",http://www.reuters.com/article/2014/01/02/zacks-analyst-blog-idUSnPnCGgBdkT+169+PRN20140102,,
20140103†3:12PM UTC,Junior Achievement Helps Prepare Houston Students for the World of Work with Support from Microsoft,http://www.reuters.com/article/2014/01/03/ja-houston-microsoft-idUSnPnDCgR3y4+168+PRN20140103,,
20140103†1:13PM UTC,Microsoft Announces Quarterly Earnings Release Date and Upcoming Event for the Financial Community,http://www.reuters.com/article/2014/01/03/wa-msft-earns-date-idUSnPnSFgPGtf+16c+PRN20140103,,
20140106†6:27PM UTC,"Jeff Marcoux, Senior Product Marketing Manager for Microsoft Dynamics CRM, Joins IMA Board of Directors",http://www.reuters.com/article/2014/01/06/ima-board-appointment-idUSnPnNYhkdG7+162+PRN20140106,,
20140106†4:00PM UTC,Junction Solutions To Implement Microsoft Dynamics AX for King Arthur Flour,http://www.reuters.com/article/2014/01/06/co-junction-solutions-idUSnBw066727a+100+BSW20140106,,
20140106†11:17AM UTC,Microsoft shares BYOD best practices for enterprise workers,http://www.reuters.com/article/2014/01/06/microsoft-byod-tips-idUSnPnMMh4npt+160+PRN20140106,,
20140106†11:03AM UTC,"Research and Markets: Global Financial Accounting Application Market 2014-2018 with Microsoft Corp., Oracle Corp., and SAP AG Dominating",http://www.reuters.com/article/2014/01/06/research-and-markets-idUSnBw066228a+100+BSW20140106,,
20140106†10:00AM UTC,"Smithers Pira to Feature Microsoft, Waste Management, The Coca-Cola Company and Many Others at 8th Annual Sustainability in Packaging Conference and Exhibition",http://www.reuters.com/article/2014/01/06/me-smithers-pira-idUSnBw065337a+100+BSW20140106,,
20140106†9:50AM UTC,SeniorNet Shares its Operational Model and Latest Microsoft Workshop with Chinese Delegation,http://www.reuters.com/article/2014/01/06/fl-seniornet-idUSnBw065376a+100+BSW20140106,,
20140106†9:00AM UTC,"iStreamPlanet Adds Live Streaming, Multiscreen Content Protection to Aventus with Microsoft PlayReady",http://www.reuters.com/article/2014/01/06/idUSnMKWlr9Pva+1c4+MKW20140106,,
20140106†8:42AM UTC,"State of Tech: A Guide to the Q4 2013 Earnings Season that Boldly Predicts the Winners and Losers, Including Micron, Microsoft, and Many More",http://www.reuters.com/article/2014/01/06/ni-tech-state-of-tech-idUSnPnPHh22jb+160+PRN20140106,,
20140107†8:14PM UTC,"Microsoft close to naming CEO, Ford's Mulally stays put",http://www.reuters.com/article/2014/01/08/us-autos-ford-ceo-idUSBREA061AJ20140108,,
20140107†8:13PM UTC,"UPDATE 3-Microsoft close to naming CEO, Ford's Mulally stays put",http://www.reuters.com/article/2014/01/08/autos-ford-ceo-idUSL2N0KH2B320140108,,
20140107†6:23PM UTC,"Ford CEO not going to Microsoft, to stay at Ford through 2014",http://www.reuters.com/article/2014/01/07/us-autos-ford-ceo-idUSBREA061AJ20140107,,
20140107†6:21PM UTC,"UPDATE 1-Ford CEO not going to Microsoft, to stay at Ford through 2014",http://www.reuters.com/article/2014/01/07/autos-ford-ceo-idUSL2N0KH2B320140107,,
20140107†5:46PM UTC,"Ford CEO not going to Microsoft, will stay at Ford through 2014 -AP",http://www.reuters.com/article/2014/01/07/autos-ford-ceo-idUSL2N0KH2AN20140107,,
20140107†5:44PM UTC,CORRECTED-BRIEF-Microsoft down 1.8 pct in extended trade after report Ford CEO will stay at automaker,http://www.reuters.com/article/2014/01/07/microsoft-brief-idUSWEN00BZV20140107,,
20140107†5:33PM UTC,"BRIEF-Ford CEO Mulally says not going to Microsoft, will remain at Ford at least through 2014-AP",http://www.reuters.com/article/2014/01/07/fordmotor-brief-idUSWEN00BZU20140107,,
20140107†2:45PM UTC,Esri's Location Platform Brings the Power of Place to Microsoft Dynamics CRM,http://www.reuters.com/article/2014/01/07/ca-esri-idUSnPnLAhBKwN+16d+PRN20140107,,
20140107†1:30PM UTC,"Eastwood Homes Switches From Sage Timberline to Microsoft Dynamics NAV, Gaining Flexibility, Power, and Performance",http://www.reuters.com/article/2014/01/07/co-buildermt-idUSnBw075084a+100+BSW20140107,,
20140107†11:00AM UTC,NACR and Microsoft Host User Group Event Featuring Lync Room Video,http://www.reuters.com/article/2014/01/07/mn-nacr-lync-event-idUSnPnCGgQ1p8+168+PRN20140107,,
