20140605†2:18PM UTC,Verizon IndyCar Series Shifts Into High Gear At Firestone 600 On June 7,http://www.reuters.com/article/2014/06/05/tx-verizon-indycar-idUSnPn5DPYTN+9f+PRN20140605,,,
20140605†11:55AM UTC,Verizon Communications Declares Quarterly Dividend,http://www.reuters.com/article/2014/06/05/ny-verizon-dividend-idUSnPn1M1TYN+97+PRN20140605,,,
20140605†8:05AM UTC,Two US Landfalls Predicted for 2014 Atlantic Storm Season; Verizon Wireless Network Prepared to Serve Texas Customers,http://www.reuters.com/article/2014/06/05/tx-verizon-wireless-idUSnBw055222a+100+BSW20140605,,,
20140606†9:30AM UTC,"The Zacks Analyst Blog Highlights: Sprint, T-Mobile US, Verizon Communications, AT&T; and Microsoft",http://www.reuters.com/article/2014/06/06/il-zacks-investment-idUSnPn4J8lWq+92+PRN20140606,,,
20140609†8:14PM UTC,Verizon demands Netflix stop messages on slow streaming,http://www.reuters.com/article/2014/06/10/us-netflix-verizon-idUSKBN0EG2MN20140610,,,
20140609†8:11PM UTC,UPDATE 1-Netflix to stop messages blaming Verizon for slow streaming,http://www.reuters.com/article/2014/06/10/netflix-verizon-idUSL2N0OQ24Z20140610,,,
20140609†3:57PM UTC,Netflix to stop messages that blame Verizon for slow streaming,http://www.reuters.com/article/2014/06/09/netflix-verizon-idUSL2N0OQ1IY20140609,,,
20140609†10:00AM UTC,Verizon Digital Media Services Launches Advanced Video Technology to Improve Content Delivery and End-User Experience,http://www.reuters.com/article/2014/06/09/verizon-digital-media-idUSnPn9ss1KC+83+PRN20140609,,,
20140610†11:00AM UTC,Verizon Network Earns Top Honors In Florida Markets In Newest RootMetrics Wireless Reports,http://www.reuters.com/article/2014/06/10/fl-verizon-tops-svy-idUSnPn8Sybnw+90+PRN20140610,,,
20140612†10:00AM UTC,"Verizon FiOS1 News Now Serving Westchester, Rockland and Lower Hudson Valley",http://www.reuters.com/article/2014/06/12/ny-verizon-fios1-news-idUSnPncdHPvR+8d+PRN20140612,,,
20140612†8:53AM UTC,Verizon Announces Early Tender Results of Exchange Offer,http://www.reuters.com/article/2014/06/12/ny-verizon-offering-idUSnPn2h1yYJ+83+PRN20140612,,,
20140612†6:00AM UTC,"Quarterly Dividends, Awards, Reduced Roaming Prices, and Technical Updates - Analyst Notes on Verizon, Frontier, Windstream, Ubiquiti Networks and BCE",http://www.reuters.com/article/2014/06/12/bc-ar-idUSnPn8MjBcT+95+PRN20140612,,,
20140612†6:00AM UTC,Spherix Commences Litigation Against Verizon for Patent Infringement,http://www.reuters.com/article/2014/06/12/md-spherix-verizon-idUSnPn9HcCRT+97+PRN20140612,,,
20140613†12:15PM UTC,"FCC collecting peering agreements from Netflix and Verizon, Comcast",http://www.reuters.com/article/2014/06/13/usa-internet-neturality-fcc-idUSL2N0OU0WR20140613,,,
20140616†5:30AM UTC,"Private Exchange Offer of Notes, Appointment, Recognition, Adaptation, and Survey Results - Analyst Notes on Verizon, Frontier Communications, NCR, Demandware and Cornerstone OnDemand",http://www.reuters.com/article/2014/06/16/bc-analysts-review-idUSnPn6gB5VH+8b+PRN20140616,,,
20140617†9:30AM UTC,"The Zacks Analyst Blog Highlights: Netflix, Verizon, Comcast and Amazon",http://www.reuters.com/article/2014/06/17/il-zacks-investment-idUSnPn4gn6jp+80+PRN20140617,,,
20140618†4:27PM UTC,"Verizon FiOS Customers Get More Than They Pay For When It Comes to Internet Speeds, According to Latest FCC Broadband Performance Tests",http://www.reuters.com/article/2014/06/18/dc-verizon-fcc-tests-idUSnPn4VX5my+98+PRN20140618,,,
20140618†2:00PM UTC,June 25 Free Webinar From Verizon to Feature Entrepreneur and Author Farrah Gray Offering Insights for Growing Small Businesses,http://www.reuters.com/article/2014/06/18/verizon-free-webinar-idUSnPn2SWN22+9c+PRN20140618,,,
20140619†1:43PM UTC,Verizon Wireless Supports Troops And Military Families Through USO Programs In Texas,http://www.reuters.com/article/2014/06/19/verizon-supports-uso-idUSnPn9P8M5n+94+PRN20140619,,,
20140619†1:00PM UTC,Positive Results Corporation to Expand Teen Dating Violence Prevention Program with Support from Verizon,http://www.reuters.com/article/2014/06/19/ca-prc-verizon-idUSnPn68Rg29+88+PRN20140619,,,
20140620†2:57PM UTC,RootMetrics‚Ñ¢ Ranks Verizon Wireless Tops At San Antonio International Airport,http://www.reuters.com/article/2014/06/20/tx-verizon-wireless-idUSnPn2p31ZV+83+PRN20140620,,,
20140620†11:45AM UTC,Verizon Wireless looking to buy Dish Network's spectrum - NY Post,http://www.reuters.com/article/2014/06/20/us-dish-network-spectrum-idUSKBN0EV1OG20140620,,,
20140620†11:40AM UTC,Verizon Wireless looking to buy Dish Network's spectrum: NY Post,http://www.reuters.com/article/2014/06/20/us-dish-network-spectrum-idUSKBN0EV1O820140620,,,
20140620†11:35AM UTC,Verizon Wireless looking to buy Dish Network's spectrum - NY Post,http://www.reuters.com/article/2014/06/20/dish-network-spectrum-idUSL4N0P139I20140620,,,
20140623†3:51PM UTC,"GEICO, Nissan, Transamerica and Verizon Wireless join 120 Sports as Official Launch Partners",http://www.reuters.com/article/2014/06/23/120-sports-partners-idUSnPn6DVTpq+9c+PRN20140623,,,
20140623†3:48PM UTC,Block & Leviton LLP Investigates Misleading Advertisements and Breaches of Contract By Google and Verizon In Connection with Sales of Chromebook Pixel,http://www.reuters.com/article/2014/06/23/block-leviton-google-idUSnPnR37jT+51+PRN20140623,,,
20140623†10:02AM UTC,Invincea Names Former Verizon Terremark CISO as Chief Operating Officer,http://www.reuters.com/article/2014/06/23/idUSnMKW4wMHLa+1ce+MKW20140623,,,
20140624†8:00PM UTC,Verizon Promotes Francis Yip to Lead Asia-Pacific Business,http://www.reuters.com/article/2014/06/25/verizon-vpasiapacific-idUSnPn2GTVc7+9c+PRN20140625,,,
20140624†2:43PM UTC,"Research and Markets: Global Managed Security Services Market 2014-2018 with AT&T;, Dell, IBM, Symantec & Verizon Communications Dominating",http://www.reuters.com/article/2014/06/24/research-and-markets-idUSnBw245964a+100+BSW20140624,,,
20140624†11:30AM UTC,National Civil Rights Museum Announces eLearning Lunch Counter Sit-In With Support From Verizon,http://www.reuters.com/article/2014/06/24/tn-civil-rights-veriz-idUSnPn2XLdKP+9b+PRN20140624,,,
20140624†9:00AM UTC,Verizon and VMware Expand Strategic Relationship; Includes Mobile Security and Enterprise Mobility Management Solutions,http://www.reuters.com/article/2014/06/24/verizon-vmware-expand-idUSnPn8ZsppH+91+PRN20140624,,,
20140624†7:00AM UTC,HopeLine from Verizon and Georgia Commission on Family Violence Support Domestic Violence Task Forces Statewide With Micro Grants,http://www.reuters.com/article/2014/06/24/verizonwireless-grant-idUSnPn5ftDbw+84+PRN20140624,,,
20140625†3:10PM UTC,National Winning Student Teams in Verizon Innovative App Challenge to Show Their Apps at D.C.-Area Education Conference,http://www.reuters.com/article/2014/06/25/verizon-app-challenge-idUSnPn11c6jJ+81+PRN20140625,,,
20140625†10:00AM UTC,Verizon Digital Media Services Expands Global Content Delivery Network,http://www.reuters.com/article/2014/06/25/ny-verizon-global-idUSnPn8d9Fvt+84+PRN20140625,,,
20140625†9:30AM UTC,Telguard Announces Certification of New TG-1 Express CDMA Universal Communicator on the Verizon Wireless Network,http://www.reuters.com/article/2014/06/25/idUSnGNX53SczQ+1c9+GNW20140625,,,
20140625†12:30AM UTC,"Verizon Expands Access to Medical Care for Patients, With 'Verizon Virtual Visits'",http://www.reuters.com/article/2014/06/25/verizon-mobile-health-idUSnPnbs8F5K+85+PRN20140625,,,
20140626†5:30PM UTC,German government cancels Verizon contract in wake of U.S. spying row,http://www.reuters.com/article/2014/06/26/us-germany-security-verizon-idUSKBN0F11WJ20140626,,,
20140626†5:26PM UTC,UPDATE 2-German govt cancels Verizon contract in wake of U.S. spying row,http://www.reuters.com/article/2014/06/26/germany-security-verizon-idUSL6N0P75KJ20140626,,,
20140626†11:33AM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in Brunswick", Savannah, Macon and Warner Robins," Georgia""",http://www.reuters.com/article/2014/06/26/ga-verizon-expands-idUSnPnbtCg7F+89+PRN20140626
20140626†11:32AM UTC,German govt cancels Verizon contract in wake of U.S. spying row,http://www.reuters.com/article/2014/06/26/germany-security-verizon-idUSL6N0P74PW20140626,,,
20140626†11:28AM UTC,Verizon Announces Expiration and Final Results of Exchange Offer,http://www.reuters.com/article/2014/06/26/verizon-offering-idUSnPnbrY8r2+88+PRN20140626,,,
20140626†11:21AM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in North Florida""",http://www.reuters.com/article/2014/06/26/fl-verizonwireless-idUSnPn2HPNJs+9e+PRN20140626,,,
20140626†11:21AM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in South Mississippi""",http://www.reuters.com/article/2014/06/26/ms-verizonwireless-idUSnPnbgXQt8+8c+PRN20140626,,,
20140626†10:57AM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in Louisiana""",http://www.reuters.com/article/2014/06/26/la-verizonwireless-idUSnPn2dGDRv+8e+PRN20140626,,,
20140626†10:15AM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in Huntsville"," Alabama""",http://www.reuters.com/article/2014/06/26/verizon-xlte-expands-idUSnPn3rHblf+88+PRN20140626,,
20140626†9:00AM UTC,"Verizon Wireless Redefines Wireless Customer Experience: Hutchinson Smart Store"" Opens On June 26""",http://www.reuters.com/article/2014/06/26/ks-verizon-new-store-idUSnPn9d31xj+80+PRN20140626,,,
20140627†11:25AM UTC,RootMetrics‚Ñ¢ Ranks Verizon Wireless Tops at Austin-Bergrstrom International Airport,http://www.reuters.com/article/2014/06/27/tx-verizonwireless-idUSnPn2KK62j+98+PRN20140627,,,
20140627†9:29AM UTC,German parliament cuts ties with Verizon in wake of spying row,http://www.reuters.com/article/2014/06/27/us-germany-security-verizon-idUSKBN0F21E220140627,,,
20140627†9:21AM UTC,German parliament cuts ties with Verizon in wake of spying row,http://www.reuters.com/article/2014/06/27/germany-security-verizon-idUSL6N0P83DH20140627,,,
20140701†3:45PM UTC,Verizon Digital Media Services Introduces Integrated Solution for E-Commerce,http://www.reuters.com/article/2014/07/01/ny-verizon-e-commerce-idUSnPnvgcpP+41+PRN20140701,,,
20140701†8:00AM UTC,"Analyst Scanner on Integrated Telecommunication Services Equities -- Research on AT&T; Inc., Verizon Communications, Frontier Communications, and Windstream Holdings",http://www.reuters.com/article/2014/07/01/bc-investor-edgecom-idUSnPn4tpgjy+80+PRN20140701,,,
20140702†11:52AM UTC,Tropical Storm Arthur: Verizon Moves to Support South Carolina Coast for First Storm of 2014 Hurricane Season,http://www.reuters.com/article/2014/07/02/sc-verizon-support-idUSnPn5pkDqQ+85+PRN20140702,,,
20140702†11:51AM UTC,Tropical Storm Arthur: Verizon Moves to Support North Carolina Coast for First Storm of 2014 Hurricane Season,http://www.reuters.com/article/2014/07/02/nc-verizon-safety-idUSnPn3V4hCT+93+PRN20140702,,,
20140703†6:40AM UTC,"Software Releases, Quarterly Dividends, and Upcoming Financial Results - Analyst Notes on Verizon, AT&T;, CenturyLink, Frontier and Windstream",http://www.reuters.com/article/2014/07/03/bc-analysts-review-idUSnPn9HD3ps+98+PRN20140703,,,
20140707†9:30AM UTC,"The Zacks Analyst Blog Highlights: QEP Resources, Encana, Ultra Petroleum, Verizon Communications and Intel",http://www.reuters.com/article/2014/07/07/il-zacks-analyst-blog-idUSnPn5dn6WS+83+PRN20140707,,,
20140707†5:07AM UTC,"Research and Markets: United States Connected Car M2M Connections and Services Market 2014-2018 with BMW, GM, Gemalto. Sierra Wireless & Verizon Dominating",http://www.reuters.com/article/2014/07/07/research-and-markets-idUSnBw075354a+100+BSW20140707,,,
20140708†1:18PM UTC,"Verizon: U.S. government made 150,000 customer info requests in 2014",http://www.reuters.com/article/2014/07/08/us-verizon-transparency-data-idUSKBN0FD20120140708,,,
20140708†1:10PM UTC,"Verizon: US government made 150,000 customer info requests in 2014",http://www.reuters.com/article/2014/07/08/verizon-transparency-data-idUSL2N0PJ18N20140708,,,
20140708†12:47PM UTC,Verizon's Interns to Make Superhero Capes on July 9 for Local Hospital's Young Patients and Friends,http://www.reuters.com/article/2014/07/08/tx-verizon-interns-idUSnPn8FPwlN+99+PRN20140708,,,
20140709†12:32PM UTC,"Sony¬Æ Xperia¬Æ Z2 Tablet, The Slimmest And Lightest Waterproof 4G LTE Tablet[1], Comes To The U.S. Exclusively On The Verizon Wireless Network",http://www.reuters.com/article/2014/07/09/sonymobile-experiaz-idUSnPn1S5BZ3+96+PRN20140709,,,
20140709†10:00AM UTC,Verizon Digital Media Services Launches Cloud-Based Web Application Firewall That Increases Defenses Against Cyberattacks,http://www.reuters.com/article/2014/07/09/ny-verizon-web-app-idUSnPn5kwSGS+87+PRN20140709,,,
20140709†9:30AM UTC,"Zacks Earnings Trends Highlights: Alcoa, Bank of America and Verizon",http://www.reuters.com/article/2014/07/09/zacks-earns-trends-idUSnPn91CK81+8c+PRN20140709,,,
20140709†8:00AM UTC,"Countdown to #Portada14 starts with major Hispanic Marketing leaders from JC Penney, Verizon and Maybelline on Board",http://www.reuters.com/article/2014/07/09/ny-portada-hisp-conf-idUSnPn4Mpnss+90+PRN20140709,,,
20140710†3:11PM UTC,Verizon says added over 1.4 million postpaid customers in second quarter,http://www.reuters.com/article/2014/07/10/us-verizon-comms-results-preview-idUSKBN0FF26F20140710,,,
20140710†3:07PM UTC,Verizon says added over 1.4 million postpaid customers in second quarter,http://www.reuters.com/article/2014/07/10/us-verizon-comms-results-preview-idUSKBN0FF29M20140710,,,
20140710†2:53PM UTC,Verizon Comments on Strong 2Q Results at Conference,http://www.reuters.com/article/2014/07/10/vz-comments-strong-2q-idUSnPn3wRkwn+88+PRN20140710,,,
20140710†2:46PM UTC,UPDATE 1-Verizon says added over 1.4 mln postpaid customers in Q2,http://www.reuters.com/article/2014/07/10/verizon-comms-results-preview-idUSL2N0PL1RG20140710,,,
20140710†1:47PM UTC,Verizon added over 1.4 million postpaid customers in Q2- CEO,http://www.reuters.com/article/2014/07/10/verizon-comms-results-preview-idUSL2N0PL1ON20140710,,,
20140710†10:30AM UTC,LG G3 And G Watch Bring Adaptive Smart Technology To Verizon Wireless Customers,http://www.reuters.com/article/2014/07/10/nj-lg-electronics-idUSnPn2zM2zV+89+PRN20140710,,,
20140714†9:00AM UTC,"PMC, AT&T;, Ciena and Verizon Discuss State of 100G OTN Networking at the Lightwave Optical Summit",http://www.reuters.com/article/2014/07/14/ca-pmc-sierra-idUSnBw145292a+100+BSW20140714,,,
20140715†2:59PM UTC,Verizon Foundation Supports Cybersecurity Initiative for R.I. Businesses,http://www.reuters.com/article/2014/07/15/pell-center-vz-grant-idUSnPn9t8htM+81+PRN20140715,,,
20140715†2:46PM UTC,Verizon Encourages Swift Passage in Senate of Permanent Internet Tax Moratorium,http://www.reuters.com/article/2014/07/15/verizon-tax-comments-idUSnPn6PYvss+98+PRN20140715,,,
20140716†11:00AM UTC,Verizon Successfully Accomplishes 100G NID Trial,http://www.reuters.com/article/2014/07/16/verizon-100g-nidtrial-idUSnPn7Zwwnz+90+PRN20140716,,,
20140718†5:08PM UTC,TRLPC: Verizon to refinance $11.3bn in credit facilities,http://www.reuters.com/article/2014/07/18/verizon-refi-idUSL2N0PT1T120140718,,,
20140718†9:30AM UTC,"Apple, Facebook, Coke, Ford and Verizon are part of Zacks Earnings Preview:",http://www.reuters.com/article/2014/07/18/il-zacks-investment-idUSnPnTHl3b+58+PRN20140718,,,
20140718†8:10AM UTC,"New Products, Quarterly Results, Shipping Update, and Conference Call Schedules - Analyst Notes on Micron, Verizon, Western Digital, FireEye and Crown Castle",http://www.reuters.com/article/2014/07/18/bc-analysts-review-idUSnPn4WDyKG+9b+PRN20140718,,,
20140721†9:59AM UTC,"Verizon Smart Rewards, First-of-its-Kind Rewards Program to Give Back to Wireless Customers, Available Nationwide on July 24",http://www.reuters.com/article/2014/07/21/verizon-smart-rewards-idUSnPn8zzYZP+87+PRN20140721,,,
20140721†8:30AM UTC,"Verizon's FiOS Customers to Receive Upload Speeds That Match Their Current Download, Setting a New Standard for Fast Internet Service and Sharing Content",http://www.reuters.com/article/2014/07/21/verizon-fios-speeds-idUSnPnbQPpVZ+9b+PRN20140721,,,
20140721†6:30AM UTC,Verizon Communications to Report Earnings on July 22,http://www.reuters.com/article/2014/07/21/verizon-earns-webcast-idUSnPn4hpnQ8+82+PRN20140721,,,
20140722†1:20PM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in the Opelika-Auburn area""",http://www.reuters.com/article/2014/07/22/verizon4g-xlte-idUSnPn958Jpt+84+PRN20140722,,,
20140722†12:55PM UTC,"XLTE"" Expansion Boosts Capacity to the Verizon Wireless 4G LTE Network in Dalton"," GA""",http://www.reuters.com/article/2014/07/22/ga-verizon-xlte-boost-idUSnPn2SGXj2+9c+PRN20140722,,
20140722†12:11PM UTC,Verizon revenues top estimates on wireless surge,http://www.reuters.com/article/2014/07/22/us-verizon-comms-results-idUSKBN0FR11M20140722,,,
20140722†12:09PM UTC,UPDATE 3-Verizon revenues top estimates on wireless surge,http://www.reuters.com/article/2014/07/22/verizon-comms-results-idUSL4N0PX38L20140722,,,
20140722†6:48AM UTC,Verizon revenue rises on strong wireless subscriber additions,http://www.reuters.com/article/2014/07/22/verizon-comms-results-idUSL4N0PX2XX20140722,,,
20140722†6:30AM UTC,Verizon Delivers Sixth Consecutive Quarter of Double-Digit Operating Income and Earnings Growth,http://www.reuters.com/article/2014/07/22/ny-verizon-earnings-idUSnPn5T8c06+90+PRN20140722,,,
20140723†6:29PM UTC,Verizon Announces Exchange Offers for Certain Outstanding Notes From Eligible Holders,http://www.reuters.com/article/2014/07/23/ny-verizon-offers-idUSnPn2s2sjj+80+PRN20140723,,,
20140724†12:39PM UTC,Fitch Rates Verizon Communications' Proposed Exchange Offering 'A-'; Outlook Stable,http://www.reuters.com/article/2014/07/24/ny-fitch-ratings-verizon-idUSnBw246068a+100+BSW20140724,,,
20140724†12:28PM UTC,Fitch Rates Verizon Communications' Proposed Exchange Offering 'A-'; Outlook Stable,http://www.reuters.com/article/2014/07/24/fitch-rates-verizon-communications-propo-idUSFit71056720140724,,,
20140724†8:32AM UTC,"Research and Markets: USA Mobile Operator KPI Market 2014-2015 - Minutes of Usage (MOU) by Operator: Alltel, ATandT Mobility, Clearwire, Sprint-Nextel, T-Mobile, Verizon Wireless",http://www.reuters.com/article/2014/07/24/research-and-markets-idUSnBw245620a+100+BSW20140724,,,
20140724†8:23AM UTC,"Research and Markets: USA Mobile Operator KPI Market 2014-2015 - Average Revenue Per Subscription by Operator (Alltel, ATandT Mobility, Clearwire, Sprint-Nextel, T-Mobile & Verizon Wireless)",http://www.reuters.com/article/2014/07/24/research-and-markets-idUSnBw245609a+100+BSW20140724,,,
20140725†4:59PM UTC,Verizon to slow down speeds for some unlimited data subscribers,http://www.reuters.com/article/2014/07/25/us-verizon-plans-speed-idUSKBN0FU29720140725,,,
20140725†4:54PM UTC,Verizon to slow down speeds for some unlimited data subscribers,http://www.reuters.com/article/2014/07/25/verizon-plans-speed-idUSL2N0Q029O20140725,,,
20140728†9:30AM UTC,"The Zacks Analyst Blog Highlights: Verizon Communications, Apple, Biogen, Boeing and Caterpillar",http://www.reuters.com/article/2014/07/28/zacks-equity-research-idUSnPn2L614G+91+PRN20140728,,,
20140729†12:03PM UTC,"More Seneca County, Ohio, Residents Can Experience 4G LTE With Verizon Wireless Expansion",http://www.reuters.com/article/2014/07/29/oh-vz-seneca-4glte-idUSnPn2gr8vB+81+PRN20140729,,,
20140730†6:09PM UTC,U.S. regulator questions Verizon plan to slow data speeds for some,http://www.reuters.com/article/2014/07/30/us-verizon-mobilephone-data-idUSKBN0FZ2CR20140730,,,
20140730†6:07PM UTC,UPDATE 3-U.S. regulator questions Verizon plan to slow data speeds for some,http://www.reuters.com/article/2014/07/30/verizon-mobilephone-data-idUSL2N0Q52R720140730,,,
20140730†4:11PM UTC,US regulator questions Verizon plan to slow data speeds for some,http://www.reuters.com/article/2014/07/30/verizon-mobilephone-data-idUSL2N0Q52O620140730,,,
20140730†8:01AM UTC,ChinaCache Appoints Former Verizon and Nielsen Executives to Lead Worldwide Growth Initiatives,http://www.reuters.com/article/2014/07/30/idUSnGNXbzTXpv+1cc+GNW20140730,,,
20140731†1:37PM UTC,"LG G Vista Bolsters Smartphone Line-Up, Offering Verizon Wireless Customers A Larger Screen And Longer Battery Life",http://www.reuters.com/article/2014/07/31/nj-lg-g-vista-intro-idUSnPn9Kmpvh+90+PRN20140731,,,
20140731†11:46AM UTC,Bikers Will Have Enhanced Verizon Wireless Network Support At Annual Sturgis Motorcycle Rally In South Dakota,http://www.reuters.com/article/2014/07/31/sd-verizonwireless-idUSnPn6RStGG+9b+PRN20140731,,,
20140731†8:30AM UTC,"More Toledo, Ohio, Residents Can Experience 4G LTE With Verizon Wireless Expansion",http://www.reuters.com/article/2014/07/31/verizon-in-toledo-oh-idUSnPn6WFH0Y+9d+PRN20140731,,,
20140731†8:30AM UTC,George Fischer Joins Verizon to Lead Global Enterprise Sales Organization,http://www.reuters.com/article/2014/07/31/verizon-new-svp-sales-idUSnPn6qCxcN+89+PRN20140731,,,
20140731†12:01AM UTC,Verizon Digital Media Services and thePlatform Form Strategic Alliance to Provide End-to-End Online Video Solution,http://www.reuters.com/article/2014/07/31/verizon-theplatform-idUSnPn7GsfhZ+91+PRN20140731,,,
20140801†10:53AM UTC,Saint Joseph Hospital Foundation Helps Patients Monitor Chronic Disease with Support from Verizon,http://www.reuters.com/article/2014/08/01/verizon-kentuckyone-idUSnPn41F2rD+89+PRN20140801,,,
20140801†9:00AM UTC,"Anniversary Celebrations, Exchange Offers, Spin Offs, Earnings Releases, and Approvals - Research Reports on CenturyLink, Verizon, Windstream, Baidu and Frontier",http://www.reuters.com/article/2014/08/01/bc-analystsreviewcom-idUSnPnzFJ8l+4c+PRN20140801,,,
20140802†8:00AM UTC,"Verizon Wireless Deploys 'COWS' Throughout Central Ohio To Support Full Weekend Of Fairs, Festivals And The IndyCar Series",http://www.reuters.com/article/2014/08/02/oh-verizon-cell-sites-idUSnPn6JSZT0+9e+PRN20140802,,,
20140805†1:09PM UTC,Verizon Announces Pricing Terms of Exchange Offers,http://www.reuters.com/article/2014/08/05/verizon-exchangeoffer-idUSnPn9lVXhb+8c+PRN20140805,,,
20140805†11:00AM UTC,"Lawrence High School 9th Graders will Soon Have Access to New After-School STEM Program, Supported by the Verizon Foundation",http://www.reuters.com/article/2014/08/05/ma-northern-essex-cc-idUSnPnRBssc+58+PRN20140805,,,
20140805†8:40AM UTC,"Stock Updates on Diversified Telecommunication Industry -- AT&T;, Verizon Communications, Frontier Communications, Globalstar, and 8x8",http://www.reuters.com/article/2014/08/05/bc-investor-edgecom-idUSnPn69Cmp8+88+PRN20140805,,,
20140806†8:30AM UTC,"More Lucas County, Ohio, Residents Can Experience 4G LTE With Verizon Wireless Expansion",http://www.reuters.com/article/2014/08/06/oh-verizon-expansion-idUSnPn77HVZc+8e+PRN20140806,,,
20140806†6:50AM UTC,Verizon Announces Early Tender Results of Exchange Offers and an Increase of the Maximum Exchange Amount under the 2020 Exchange Offers,http://www.reuters.com/article/2014/08/06/ny-verizon-2020-offer-idUSnPn97FG99+8c+PRN20140806,,,
20140807†1:44PM UTC,ECB sticks with Verizon in wake of U.S.-German spying clash,http://www.reuters.com/article/2014/08/07/us-ecb-security-verizon-idUSKBN0G722720140807,,,
20140807†1:01PM UTC,ECB sticks with Verizon in wake of U.S.-German spying clash,http://www.reuters.com/article/2014/08/07/ecb-security-verizon-idUSL6N0QD69720140807,,,
20140807†10:40AM UTC,"Verizon Wireless Enhances 4G LTE Coverage in North Haven, Connecticut",http://www.reuters.com/article/2014/08/07/verizon-wireless-idUSnBw075833a+100+BSW20140807,,,
20140807†10:40AM UTC,"Verizon Wireless Enhances 4G LTE Coverage in Attleboro, Massachusetts",http://www.reuters.com/article/2014/08/07/ma-verizon-wireless-idUSnBw075830a+100+BSW20140807,,,
20140807†9:30AM UTC,"Zacks Earnings Trends Highlights: Intel, Micron Technology, Apple, Gilead Sciences and Verizon",http://www.reuters.com/article/2014/08/07/il-zacks-investment-idUSnPn5hDX0B+8d+PRN20140807,,,
20140808†5:59PM UTC,"After Verizon, U.S. FCC quizzing other carriers on data management",http://www.reuters.com/article/2014/08/08/us-verizon-fcc-mobilephone-idUSKBN0G81YB20140808,,,
20140808†4:49PM UTC,"UPDATE 2-After Verizon, U.S. FCC quizzing other carriers on data management",http://www.reuters.com/article/2014/08/08/verizon-fcc-mobilephone-idUSL2N0QE1IP20140808,,,
20140808†1:56PM UTC,"After Verizon, U.S. FCC quizzing other carriers on data management",http://www.reuters.com/article/2014/08/08/verizon-fcc-mobilephone-idUSL2N0QE1FY20140808,,,
20140808†9:04AM UTC,"Verizon Wireless Enhances 4G LTE Network Coverage in Londonderry, New Hampshire",http://www.reuters.com/article/2014/08/08/nh-verizon-wireless-idUSnBw085291a+100+BSW20140808,,,
20140808†9:03AM UTC,"Verizon Wireless Enhances 4G LTE Coverage in Natick, Massachusetts",http://www.reuters.com/article/2014/08/08/ma-verizon-wireless-idUSnBw085284a+100+BSW20140808,,,
20140808†8:07AM UTC,"Verizon Wireless Awards $25,000 Grant to Fund New Intensive Counseling Services at YWCA of Greater Cincinnati",http://www.reuters.com/article/2014/08/08/oh-verizon-grant-ywca-idUSnPn7KSnzZ+99+PRN20140808,,,
20140811†10:44AM UTC,"Verizon Wireless Enhances 4G LTE Network Coverage in Hooksett, New Hampshire",http://www.reuters.com/article/2014/08/11/nh-verizon-wireless-idUSnBw115708a+100+BSW20140811,,,
20140811†10:44AM UTC,"Verizon Wireless Enhances 4G LTE Coverage in Colchester, Connecticut",http://www.reuters.com/article/2014/08/11/ct-verizon-wireless-idUSnBw115707a+100+BSW20140811,,,
20140811†10:00AM UTC,Verizon Says 811 Day Is a Good Reminder to Call Before You Dig,http://www.reuters.com/article/2014/08/11/ny-verizon-811-day-idUSnPn3Bj6Pz+92+PRN20140811,,,
20140811†9:30AM UTC,"The Zacks Analyst Blog Highlights: Natural Gas Services, Sanmina, Green Dot, Gilead Sciences and Verizon",http://www.reuters.com/article/2014/08/11/il-zacks-investment-idUSnPnb08BwZ+85+PRN20140811,,,
20140811†9:00AM UTC,"Innovative App Challenge Program, Acquisitions, Strategic Agreements, and Technical Updates - Research Reports on Verizon, Google, IBM, Baidu and Crown Castle",http://www.reuters.com/article/2014/08/11/bc-analysts-review-idUSnPn7xFXmh+8c+PRN20140811,,,
20140811†8:00AM UTC,Verizon CFO to Speak at Oppenheimer Conference on Aug. 12,http://www.reuters.com/article/2014/08/11/verizon-oppenheimer-idUSnPn6SHJgF+9d+PRN20140811,,,
20140812†11:00AM UTC,Verizon Helps Kids Be Kids at Diabetes Summer Camp,http://www.reuters.com/article/2014/08/12/ny-verizon-summercamp-idUSnPn8pZhMn+8a+PRN20140812,,,
20140812†9:09AM UTC,"Verizon Wireless Enhances Network Coverage in Pelham, New Hampshire",http://www.reuters.com/article/2014/08/12/nh-verizon-wireless-idUSnBw125614a+100+BSW20140812,,,
20140812†9:08AM UTC,"Verizon Wireless Enhances 4G LTE Coverage in Pittsfield, Massachusetts",http://www.reuters.com/article/2014/08/12/ma-verizon-wireless-idUSnBw125604a+100+BSW20140812,,,
20140813†11:00AM UTC,Verizon Helps Kids Be Kids at Diabetes Summer Camp,http://www.reuters.com/article/2014/08/12/ny-verizon-summercamp-idUSnPn8pZhMn+8a+PRN20140812,,,
