20140102†8:30AM UTC,Johnson & Johnson Announces Quarterly Dividend for First Quarter 2014,http://www.reuters.com/article/2014/01/02/johnsonjohnson-div-idUSnPnNYgzqhY+161+PRN20140102,
20140103†9:30AM UTC,"Broadridge Financial Solutions, VeriFone Systems, Gilead Sciences, Johnson & Johnson and Forest Laboratories highlighted as Zacks Bull and Bear of the Day",http://www.reuters.com/article/2014/01/03/il-zacks-investments-idUSnPnCGgLwkT+169+PRN20140103,
20140107†8:00AM UTC,"Upcoming Conference Participations, Cash Dividends, and Share Price Movements - Research Report on Johnson & Johnson, Boston Scientific, NuVasive, Exelixis, and Healthways",http://www.reuters.com/article/2014/01/07/bc-analysts-corner-idUSnPn7zpghn+80+PRN20140107,
20140108†6:17PM UTC,Janssen Pharmaceutical Companies of Johnson & Johnson Submit Citizen Petition to the U.S. FDA Regarding Naming of Biosimilars,http://www.reuters.com/article/2014/01/08/janssen-petition-fda-idUSnPnDCj0nFC+163+PRN20140108,
20140108†8:00AM UTC,"Johnson & Johnson Innovation Expands Global Incubator Presence to Israel and Announces Multiple, Diverse, Early-Stage Collaborations with Academia and Biotech",http://www.reuters.com/article/2014/01/08/nj-johnson-johnson-idUSnBw085519a+100+BSW20140108,
20140108†8:00AM UTC,Scholar Rock Announces Collaboration with Johnson & Johnson Innovation to Discover and Develop Novel Biologics for the Treatment of Autoimmune Diseases and Cancer,http://www.reuters.com/article/2014/01/08/ma-scholar-rock-idUSnBw085574a+100+BSW20140108,
20140108†8:00AM UTC,Nodality Enters into a Strategic Collaboration with Johnson & Johnson Innovation in Autoimmune Diseases,http://www.reuters.com/article/2014/01/08/ca-nodality-idUSnBw085105a+100+BSW20140108,
20140109†9:52AM UTC,"Research and Markets: Urinary Incontinence Global Clinical Trials Review, H2 2013 Report Features Players such as Allergan, Inc., Johnson & Johnson and Boehringer Ingelheim GmbH",http://www.reuters.com/article/2014/01/09/research-and-markets-idUSnBw095743a+100+BSW20140109,
20140109†9:00AM UTC,"Johnson & Johnson Official 7 Minute Workout App Now Available For iPhone, iPad, iPod touch and Android Smartphones and Tablets",http://www.reuters.com/article/2014/01/09/mi-wellnesspreventio-idUSnPnCGhQlkj+168+PRN20140109,
20140109†5:06AM UTC,Johnson & Johnson to appeal China revoking diabetes trademark,http://www.reuters.com/article/2014/01/09/us-johnsonjohnson-china-idUSBREA080D720140109,
20140109†5:02AM UTC,Johnson & Johnson to appeal China revoking diabetes trademark,http://www.reuters.com/article/2014/01/09/johnsonjohnson-china-idUSL3N0KJ2R020140109,
20140110†8:00AM UTC,"Clinical Study Updates, Milestones Achievements, and Stock Price Movements - Research Report on Johnson & Johnson, Epizyme, Health Management, DENTSPLY, and Charles River",http://www.reuters.com/article/2014/01/10/bc-analysts-corner-idUSnPn7ND5hn+98+PRN20140110,
20140113†11:08AM UTC,Adaptive Announces a Biomarker Discovery Agreement with Johnson & Johnson Innovation,http://www.reuters.com/article/2014/01/13/adaptive-newagreement-idUSnPnSFjBspj+168+PRN20140113,
20140114†9:49AM UTC,Leading Life Sciences CEOs Honor Johnson & Johnson Chief Scientific Officer Paul Stoffels with Lifetime Achievement Award at Annual East/West CEO Conference,http://www.reuters.com/article/2014/01/14/ca-east-west-ceo-conf-idUSnBw146056a+100+BSW20140114,
20140114†8:00AM UTC,"Healthcare Companies Report Petition Submission, Pricing of Follow-On Offerings and Stock Price Movements - Research Report on Johnson & Johnson, GW Pharma, Conatus Pharma, Chelsea, and Insmed",http://www.reuters.com/article/2014/01/14/bc-ac-idUSnPn84wvhn+80+PRN20140114,
20140116†7:45AM UTC,Johnson & Johnson Announces Binding Offer From The Carlyle Group To Acquire Ortho-Clinical Diagnostics,http://www.reuters.com/article/2014/01/16/johnsonjohnson-merge-idUSnPnNYkClgk+168+PRN20140116,
20140116†7:45AM UTC,The Carlyle Group Agrees to Acquire Johnson & Johnson‚Äôs Ortho-Clinical Diagnostics for $4.15 Billion,http://www.reuters.com/article/2014/01/16/ny-the-carlyle-group-idUSnBw165686a+100+BSW20140116,
20140121†12:38PM UTC,MD Anderson Announces Collaboration With Johnson & Johnson Innovation On Cancer Immunotherapy,http://www.reuters.com/article/2014/01/21/mdandersonimmunothrpy-idUSnPnDClfbpc+160+PRN20140121,
20140121†7:57AM UTC,Johnson & Johnson beats Q4 forecasts as drug sales shine,http://www.reuters.com/article/2014/01/21/johnsonandjohnson-results-idUSL2N0KV01Q20140121,
20140121†7:45AM UTC,Johnson & Johnson Reports 2013 Fourth-Quarter and Full-Year Results:,http://www.reuters.com/article/2014/01/21/johnsonjohnson-earns-idUSnPnNYlk4gk+160+PRN20140121,
20140122†11:28AM UTC,"DePuy ASR Lawsuit News: DePuy ASR Hip Recall Continues to Impact Johnson & Johnson Earnings, Bernstein Liebhard LLP Reports",http://www.reuters.com/article/2014/01/22/ny-bernstein-liebhard-idUSnPnNYlMvpH+169+PRN20140122,
20140129†11:21AM UTC,"Risperdal Lawsuit News: Johnson & Johnson Wins Appeal of $257 Million Louisiana Risperdal Verdict, Bernstein Liebhard LLP Reports",http://www.reuters.com/article/2014/01/29/ny-bernstein-suitnews-idUSnPnNYnnzpy+160+PRN20140129,
20140130†8:00AM UTC,Johnson & Johnson Announces Clinical Trial Data Sharing Agreement With Yale School of Medicine,http://www.reuters.com/article/2014/01/30/johnsonjohnson-yoda-idUSnPnNYnCWhn+16c+PRN20140130,
20140130†12:01AM UTC,Johnson & Johnson Announces Clinical Trial Data Sharing Agreement With Yale School of Medicine,http://www.reuters.com/article/2014/01/30/johnsonjohnson-yoda-idUSnPnNYnbf1+b0+PRN20140130,
20140203†9:00AM UTC,Johnson & Johnson Issues Dr. Paul Janssen Award for Biomedical Research Call for Nominations,http://www.reuters.com/article/2014/02/03/johnsonjohnson-award-idUSnPnNYp74kj+160+PRN20140203,
20140211†9:00AM UTC,Johnson & Johnson and Scientists Without Borders Announce Winners of Mental Health Awareness Challenge,http://www.reuters.com/article/2014/02/11/ny-johnsonjohnson-idUSnPnNYr4Nkj+164+PRN20140211,
20140214†3:30PM UTC,Decision Diagnostics Announces Agreement for the Funding of Its Prosecution of Anti-Trust and False Advertising Suits Against Division of Johnson & Johnson,http://www.reuters.com/article/2014/02/14/idUSnMKW38LP9a+1cc+MKW20140214,
20140214†7:45AM UTC,Johnson & Johnson to Participate in 2014 Citi Global Health Care Conference,http://www.reuters.com/article/2014/02/14/johnsonjohnsonconf-idUSnPnNYs80gk+160+PRN20140214,
20140218†11:25AM UTC,Decision Diagnostics Announces Agreement for Funding of Its Prosecution of Anti-Trust and False Advertising Suits Against Division of Johnson & Johnson,http://www.reuters.com/article/2014/02/18/idUSnMKW4TB5Qa+1da+MKW20140218,
20140221†9:30AM UTC,"The Zacks Analyst Blog Highlights: Priceline, Groupon, Bayer, Johnson & Johnson and Alexion Pharmaceuticals",http://www.reuters.com/article/2014/02/21/il-zacks-investment-idUSnPnCGtFYkT+16d+PRN20140221,
20140225†7:45AM UTC,Johnson & Johnson to Participate in 2014 Cowen 34th Annual Health Care Conference,http://www.reuters.com/article/2014/02/25/johnsonjohnsoncowen-idUSnPnNYvgngk+160+PRN20140225,
20140226†4:46PM UTC,"Research and Markets: North America Weight Loss/Obesity Management Market - Forecasts to 2017: Featuring Players such as Atkins Nutritionals, Inc and Johnson & Johnson",http://www.reuters.com/article/2014/02/26/research-and-markets-idUSnBw266685a+100+BSW20140226,
20140228†11:31AM UTC,"Risperdal Lawsuit News: Arkansas Supreme Court Hears Johnson & Johnson Appeal of $1.2 Billion Risperdal Verdict, Bernstein Liebhard LLP Reports.",http://www.reuters.com/article/2014/02/28/ny-bernstein-liebhard-idUSnPnNYwwMpL+165+PRN20140228,
20140306†1:52PM UTC,"Johnson & Johnson Launches Champions of Care"" Program in the U.S as Part of 2014 FIFA World Cup‚Ñ¢ Sponsorship""",http://www.reuters.com/article/2014/03/06/nj-johnsonjohnson-idUSnPnCGy0Jv0+164+PRN20140306,
20140310†8:00AM UTC,Alector Teams Up with Johnson & Johnson Innovation to Explore Novel Alzheimer's Target,http://www.reuters.com/article/2014/03/10/alector-alzheimers-idUSnPnLAynPhn+164+PRN20140310,
20140310†4:52AM UTC,BRIEF-Reckitt Benckiser to buy K-Y brand from Johnson & Johnson's unit,http://www.reuters.com/article/2014/03/10/reckittbenckiser-brief-idUSWLB007KH20140310,
20140310†4:43AM UTC,Reckitt Benckiser to buy K-Y from Johnson & Johnson,http://www.reuters.com/article/2014/03/10/us-reckittbenckiser-ky-idUSBREA290BZ20140310,
20140310†4:41AM UTC,Reckitt Benckiser to buy K-Y from Johnson & Johnson,http://www.reuters.com/article/2014/03/10/reckittbenckiser-ky-idUSL6N0M70WN20140310,
20140311†4:15PM UTC,Johnson & Johnson to Host Analyst Conference Call on First-Quarter Results,http://www.reuters.com/article/2014/03/11/nj-jj-q1-conf-call-idUSnPnNYz4hB3+162+PRN20140311,
20140312†8:00AM UTC,"Collaborations, Treatment Approvals, New Solutions, Clinical Trial Results, and New Drug Applications - Analyst Notes on Biogen Idec, Johnson & Johnson, Express Scripts, Merck, and Forest Laboratories",http://www.reuters.com/article/2014/03/12/bc-analysts-review-idUSnPnqbXthn+88+PRN20140312,
20140331†7:45AM UTC,Johnson & Johnson Announces Acceptance Of Binding Offer From The Carlyle Group To Acquire Ortho-Clinical Diagnostics,http://www.reuters.com/article/2014/03/31/jj-orthoclin-acquire-idUSnPn9pQ9V6+8a+PRN20140331,
20140804†8:50AM UTC,"Drug Approvals and Earnings Releases - Research Reports on Bristol-Myers, Johnson & Johnson, Merck, Pharmacyclics and Amgen",http://www.reuters.com/article/2014/08/04/bc-ar-idUSnPnbhrQ3h+84+PRN20140804,
20140822†9:30AM UTC,"The Zacks Analyst Blog Highlights: Johnson & Johnson, Tekmira Pharmaceuticals, GileadSciences, Allergan and Supernus Pharmaceuticals",http://www.reuters.com/article/2014/08/21/il-zacks-investment-idUSnPn78qKWr+86+PRN20140821,
20140822†9:20AM UTC,"Research and Markets: Global Medical Devices Market Report 2014-2018: Covidien, F. Hoffmann-La Roche, GE Healthcare, Johnson & Johnson & Medtronic Dominate the Industry",http://www.reuters.com/article/2014/08/21/research-and-markets-idUSnBw215601a+100+BSW20140821,
20140909†9:30AM UTC,"The Zacks Analyst Blog Highlights: Intel, Advanced Micro Devices, Johnson & Johnson, Bayer and McDonald's",http://www.reuters.com/article/2014/09/08/ilzacksinvestmentblog-idUSnPng7Kml+44+PRN20140908,
20141015†7:45AM UTC,Johnson & Johnson Reports 2014 Third-Quarter Results:,http://www.reuters.com/article/2014/10/14/ny-johnsonjohnson-idUSnPn5GvRN5+96+PRN20141014,
20141120†8:20PM UTC,Johnson & Johnson Partners with Save the Children to Help Millions of Children over the Next Three Years,http://www.reuters.com/article/2014/11/20/jj-save-the-children-idUSnPn7TrLPF+97+PRN20141120,
20141120†1:37AM UTC,BRIEF-Raisio acquired Benecol business from affiliates of Johnson & Johnson,http://www.reuters.com/article/2014/11/19/raisio-brief-idUSFWN0T803520141119,
20140319†8:00AM UTC,"Health Care Stocks Review -- Research on Bristol-Myers Squibb, Johnson & Johnson, Merck & Co. and Eli Lilly",http://www.reuters.com/article/2014/03/19/bc-ie-idUSnPn84H60N+89+PRN20140319,
20140320†11:46AM UTC,BRIEF-Johnson & Johnson wins reversal of $1.2 bln Risperdal judgment,http://www.reuters.com/article/2014/03/20/johnsonandjohnson-brief-idUSWEN00CQV20140320,
20140320†8:00AM UTC,"Healthcare Companies Report FDA Approvals, Comprehensive Analysis, Schedules, and Stock Movements - Analyst Notes on Pfizer, Johnson & Johnson, Biogen, Express Scripts, and Forest Laboratories",http://www.reuters.com/article/2014/03/20/bc-ar-idUSnPn21yXBx+86+PRN20140320,
20140321†7:45AM UTC,Johnson & Johnson to Webcast Annual Meeting of Shareholders,http://www.reuters.com/article/2014/03/21/johnsonjohnson-cast-idUSnPnbQ35H5+92+PRN20140321,
20140324†9:30AM UTC,"Gain Capital Holdings, Vail Resorts, Johnson & Johnson, Alkermes and Alexion Pharmaceuticals highlighted as Zacks Bull and Bear of the Day",http://www.reuters.com/article/2014/03/24/zacks-investment-idUSnPnb9vKZc+86+PRN20140324,
20140327†3:08PM UTC,Fitch Affirms Johnson & Johnson at 'AAA'; Outlook Stable,http://www.reuters.com/article/2014/03/27/ny-fitch-ratings-jnj-idUSnBw276287a+100+BSW20140327,
20140327†2:58PM UTC,Fitch Affirms Johnson & Johnson at 'AAA'; Outlook Stable,http://www.reuters.com/article/2014/03/27/fitch-affirms-johnson-johnson-at-aaa-out-idUSFit69465220140327,
20140328†8:00AM UTC,"Positive Opinions, Presentation Schedules of Investigational Data, Clinical Study Results, and Stock Price Movements - Analyst Notes on Johnson & Johnson, Merck, Pfizer, Amgen, and Allergan",http://www.reuters.com/article/2014/03/28/bc-analysts-review-idUSnPnbFJ7c4+98+PRN20140328,
20140401†12:09PM UTC,Johnson & Johnson Enters Agreement to be Official Healthcare Partner of the USO,http://www.reuters.com/article/2014/04/01/johnsonjohnson-uso-idUSnPn2yzgvR+81+PRN20140401,
20140402†9:30AM UTC,"The Zacks Analyst Blog Highlights: Microsoft, Hewlett-Packard, Google, Apple and Johnson & Johnson",http://www.reuters.com/article/2014/04/02/zacks-equity-research-idUSnPnqn2St+42+PRN20140402,
20140403†8:02AM UTC,"Healthcare Companies Report Transactions, Appeals, New Research Findings and Stock Movements - Analyst Notes on Johnson & Johnson, Teva, Celgene, Cara Therapeutics, and OncoMed Pharmaceuticals",http://www.reuters.com/article/2014/04/03/bc-analystsreviewcom-idUSnPnbKHvpc+98+PRN20140403,
20140407†12:35PM UTC,"Technical Pointers on Pharmaceuticals Equities -- Research on Merck, Bristol-Myers Squibb, Johnson & Johnson, and Eli Lilly",http://www.reuters.com/article/2014/04/07/bc-ie-idUSnPn7mLfmt+88+PRN20140407,
