20140102†3:00PM UTC,Chino McDonald's¬Æ Celebrates Grand Opening By Making A Contribution To Local Schools,http://www.reuters.com/article/2014/01/02/chino-mcd-fundraising-idUSnPnLAgFFxR+16d+PRN20140102,
20140107†1:33PM UTC,Tony Malcolm Joins DDB Chicago As Executive Creative Director On McDonald's,http://www.reuters.com/article/2014/01/07/ddb-chicago-elects-idUSnPnNYhvLtD+165+PRN20140107,
20140107†9:06AM UTC,48 New York Tri-State Prep Stars Nominated For 2014 McDonald's All American¬Æ Games,http://www.reuters.com/article/2014/01/07/mcdnld-all-amer-games-idUSnPnNYhlFkq+164+PRN20140107,
20140107†9:00AM UTC,"McDonald's Announces Player Nominations, Ticket Sales For 2014 McDonald's All American Games",http://www.reuters.com/article/2014/01/07/il-mcdonalds-games-idUSnPnCGhm4kj+160+PRN20140107,
20140109†4:00AM UTC,Worldline accompanies McDonald's in its new digital e-commerce strategy,http://www.reuters.com/article/2014/01/09/idUSnHUGdsww+70+ONE20140109,
20140110†8:22AM UTC,John E. Betts of McDonald's Canada(R) Receives the 2014 CEO Award of Excellence in Public Relations,http://www.reuters.com/article/2014/01/10/idUSnMKWwppXxa+1c4+MKW20140110,
20140110†8:22AM UTC,John E. Betts of McDonald's Canada(R) Receives the 2014 CEO Award of Excellence in Public Relations,http://www.reuters.com/article/2014/01/10/idUSnCCN7DqjZt+1d2+MKW20140110,
20140115†3:02PM UTC,CEO Award of Excellence Presented to John Betts of McDonald's Canada(R) Today,http://www.reuters.com/article/2014/01/15/idUSnMKWBSbK2a+1f4+MKW20140115,
20140115†3:01PM UTC,CEO Award of Excellence Presented to John Betts of McDonald's Canada(R) Today,http://www.reuters.com/article/2014/01/15/idUSnCCN1rLHmd+1cc+MKW20140115,
20140121†12:41PM UTC,McDonald's Invites New York Metro Fans To Send #CheersToSochi During The 2014 Olympic Winter Games,http://www.reuters.com/article/2014/01/21/nyc-mcdonalds-sochi-idUSnPnNYlsqrR+161+PRN20140121,
20140121†6:28AM UTC,McDonald's Invites Fans To Send #CheersToSochi During Sochi 2014 Olympic Winter Games,http://www.reuters.com/article/2014/01/21/il-mcdonalds-sochi-idUSnPnCGjNWd4+16c+PRN20140121,
20140122†7:48AM UTC,"McDonald's France confirms tax checks, denies wrongdoing",http://www.reuters.com/article/2014/01/22/us-france-mcdonalds-idUSBREA0L0ML20140122,
20140122†5:05AM UTC,"McDonald's France confirms tax checks, denies wrongdoing",http://www.reuters.com/article/2014/01/22/france-mcdonalds-idUSL5N0KV3J720140122,
20140122†1:12PM UTC,McDonald's denies French tax allegations,http://www.reuters.com/news/video/videoStory?storyID=77061367,
20140123†1:33PM UTC,"McDonald's gets fewer visits in quarter, expects weak January",http://www.reuters.com/article/2014/01/23/us-mcdonalds-results-idUSBREA0M0XF20140123,
20140123†1:31PM UTC,"UPDATE 4-McDonald's gets fewer visits in quarter, expects weak January",http://www.reuters.com/article/2014/01/23/mcdonalds-results-idUSL3N0KX43N20140123,
20140123†8:11AM UTC,McDonald's global comparable sales decline,http://www.reuters.com/article/2014/01/23/mcdonalds-results-idUSL3N0KX43120140123,
20140123†8:01AM UTC,BRIEF-McDonald's down 1 pct in premarket after results,http://www.reuters.com/article/2014/01/23/mcdonalds-brief-idUSWEN00C8T20140123,
20140123†7:58AM UTC,McDonald's Reports Fourth Quarter And Full Year 2013 Results,http://www.reuters.com/article/2014/01/23/il-mcd-q4-earnings-idUSnPnCGlVqgz+168+PRN20140123,
20140123†11:54AM UTC,"McDonald's challenging year""""",http://www.reuters.com/news/video/videoStory?storyID=77141243,
20140124†12:30PM UTC,McDonald's Twitter link proves magnet for protesters,http://www.reuters.com/article/2014/01/24/us-olympics-rights-mcdonalds-idUSBREA0N1B220140124,
20140124†12:18PM UTC,Olympics-McDonald's Twitter link proves magnet for protesters,http://www.reuters.com/article/2014/01/24/olympics-rights-mcdonalds-idUSL5N0KY2LM20140124,
20140129†6:05PM UTC,Final Rosters Unveiled For The 2014 McDonald's All American Games,http://www.reuters.com/article/2014/01/29/mcdonalds-basketball-idUSnPnCGnnhFJ+163+PRN20140129,
20140129†5:30PM UTC,McDonald's Announces Quarterly Cash Dividend,http://www.reuters.com/article/2014/01/29/il-mcd-dividend-idUSnPnCGnpkDg+162+PRN20140129,
20140129†9:30AM UTC,"Zacks Industry Outlook Highlights: Cheesecake Factory, Brinker International, McDonald's, DineEquity and Red Robin Gourmet Burgers",http://www.reuters.com/article/2014/01/29/zacks-equity-research-idUSnPnCGnkSkT+165+PRN20140129,
20140129†9:00AM UTC,New York Area McDonald's¬Æ Restaurants Give Fans Home Field Advantage During Super Bowl XLVIII,http://www.reuters.com/article/2014/01/29/mcdonalds-bowlpromo-idUSnPnNYnkLkj+164+PRN20140129,
20140130†2:54PM UTC,McDonald's worker charged with selling heroin in happy meal boxes,http://www.reuters.com/article/2014/01/30/us-usa-heroin-pennsylvania-idUSBREA0T1Q720140130,
20140130†2:49PM UTC,McDonald's worker charged with selling heroin in happy meal boxes,http://www.reuters.com/article/2014/01/30/usa-heroin-pennsylvania-idUSL2N0L41TJ20140130,
20140206†2:27AM UTC,McDonald's Japan 2013 profit halves as sales slide,http://www.reuters.com/article/2014/02/06/mcdonaldsjapan-results-idUSL3N0LB1XD20140206,
20140210†10:20AM UTC,"Europe, China help McDonald's offset soft U.S. sales in January",http://www.reuters.com/article/2014/02/10/us-mcdonalds-sales-idUSBREA190U620140210,
20140210†9:38AM UTC,"UPDATE 2-Europe, China help McDonald's offset soft U.S. sales in January",http://www.reuters.com/article/2014/02/10/mcdonalds-sales-idUSL2N0LF0EB20140210,
20140210†8:05AM UTC,McDonald's comparable sales rise 1.2 pct despite U.S. weakness,http://www.reuters.com/article/2014/02/10/mcdonalds-sales-idUSL2N0LC12K20140210,
20140210†7:58AM UTC,McDonald's Global Comparable Sales Increase 1.2% In January,http://www.reuters.com/article/2014/02/10/il-mcd-jan-sales-idUSnPnCGqK8gz+168+PRN20140210,
20140210†7:00AM UTC,McDonald's Announces Official Opening of First Restaurant in Vietnam,http://www.reuters.com/article/2014/02/10/idUSnCCN10qhb1+1c0+MKW20140210,
20140210†7:00AM UTC,McDonald's Announces Official Opening of First Restaurant in Vietnam,http://www.reuters.com/article/2014/02/10/idUSnMKW11d8Ta+1c2+MKW20140210,
20140211†1:07PM UTC,"McDonald's looking to heat up U.S. sales with breakfast, coffee",http://www.reuters.com/article/2014/02/11/us-mcdonalds-breakfast-idUSBREA1A0SW20140211,
20140211†1:03PM UTC,"FEATURE-McDonald's looking to heat up U.S. sales with breakfast, coffee",http://www.reuters.com/article/2014/02/11/mcdonalds-breakfast-idUSL2N0LG1G520140211,
20140211†7:00AM UTC,"FEATURE-McDonald's looking to heat up U.S. sales with breakfast, coffee",http://www.reuters.com/article/2014/02/11/mcdonalds-breakfast-idUSL2N0LF1D620140211,
20140217†9:04AM UTC,McDonald's Delivers Good Mornings to Rhode Islanders with Good Morning Providence Campaign,http://www.reuters.com/article/2014/02/17/ri-mcdonald-campaign-idUSnPnNEsl0kn+160+PRN20140217,
20140217†9:04AM UTC,McDonald's Delivers Good Mornings to Bostonians with Good Morning Boston Campaign,http://www.reuters.com/article/2014/02/17/ma-mcdonalds-morning-idUSnPnNEskWkn+164+PRN20140217,
20140217†6:54AM UTC,"Photo Advisory: Team USA Hockey Player Patrick Kane Visits the McDonald's Cheers to Sochi"" Kiosk in the Athletes' Village at the Sochi 2014 Winter Olympic Games to Print Messages of Good Luck From Fans""",http://www.reuters.com/article/2014/02/17/idUSnMKWp5n1qa+1c0+MKW20140217,
20140218†9:30AM UTC,"Paragon Shipping, Best Buy, Cisco Systems, Procter & Gamble and McDonald's highlighted as Zacks Bull and Bear of the Day",http://www.reuters.com/article/2014/02/18/il-zacks-investments-idUSnPnCGsHWkT+16d+PRN20140218,
20140220†9:40AM UTC,McDonald's Brazil Kicks off 2014 FIFA World Cup‚Ñ¢ Fever with New Customer Promotions,http://www.reuters.com/article/2014/02/20/arco-2014fifa-promo-idUSnPnCGtpMl4+164+PRN20140220,
20140225†11:30PM UTC,McDonald's big shot pushed DePaul past Seton Hall,http://www.reuters.com/article/2014/02/26/bkc-setonhall-depaul-writethru-idUSMTZEA2QL63UFF20140226,
20140225†4:16PM UTC,Legendary DJs to Crown Newest McDonald's Flavor Battle Champion during Online Broadcast,http://www.reuters.com/article/2014/02/25/mcdonalds-flavorbatle-idUSnPnCGvxMB4+166+PRN20140225,
20140226†10:09PM UTC,"2014 McDonald's Flavor Battle National DJ Competition Ends in Tight Race for $10,000 Grand Prize",http://www.reuters.com/article/2014/02/27/il-mcdonalds-dj-idUSnPnCGw2cPt+162+PRN20140227,
20140310†5:16PM UTC,McDonald's U.S. sales continue to struggle in February,http://www.reuters.com/article/2014/03/10/us-mcdonalds-sales-idUSBREA290LY20140310,
20140310†10:10AM UTC,UPDATE 2-McDonald's U.S. sales continue to struggle in February,http://www.reuters.com/article/2014/03/10/mcdonalds-sales-idUSL2N0M70PB20140310,
20140310†8:06AM UTC,McDonald's February same-restaurant sales fall 0.3 percent,http://www.reuters.com/article/2014/03/10/mcdonalds-sales-idUSL1N0M11AW20140310,
20140310†7:58AM UTC,McDonald's Reports February Global Comparable Sales,http://www.reuters.com/article/2014/03/10/il-mcdonalds-sales-idUSnPnCGymwgz+160+PRN20140310,
20140310†10:47AM UTC,McDonald's February sales fall,http://www.reuters.com/news/video/videoStory?storyID=80561632,
20140311†7:15PM UTC,McDonald's USA Gives Southern California Kid Chance To Join Soccer Heroes On FIFA World Cup‚Ñ¢ Field,http://www.reuters.com/article/2014/03/11/ca-mcdonaldsworldcup-idUSnPnLAz86HQ+163+PRN20140311,
20140311†11:00AM UTC,McDonald's USA Gives Greater Philadelphia Region Kid Chance To Join Soccer Heroes On FIFA World Cup‚Ñ¢ Field,http://www.reuters.com/article/2014/03/11/pa-mcdonalds-fifa-idUSnPnPHyLvp8+168+PRN20140311,
20140311†12:01AM UTC,McDonald's USA Gives Kids Chance to Join Soccer Heroes at FIFA World Cup(TM),http://www.reuters.com/article/2014/03/11/idUSnMKWRZJFya+1fc+MKW20140311,
20140312†12:32PM UTC,"Analytical Notes - Most Active Equities: American Eagle Outfitters, McDonald's, Oracle, and Cabot Oil & Gas",http://www.reuters.com/article/2014/03/12/bc-investor-edge-idUSnPnqbZ1rG+89+PRN20140312,
20140312†6:00AM UTC,McDonald's¬Æ To Introduce New Millennial Tastemakers Alongside A New Premium Sandwich With A Classic Twist,http://www.reuters.com/article/2014/03/12/mcdonalds-introduces-idUSnPnPHz7pcx+160+PRN20140312,
20140205†2:30PM UTC,"Pass 'Go', Collect $100,000! Delta Resident Wins Grand Prize in 2013 MONOPOLY(R) Game at McDonald's(R)",http://www.reuters.com/article/2014/02/05/idUSnMKWR91qNa+1e2+MKW20140205,
20140313†2:05PM UTC,McDonald's hit by worker lawsuits claiming it steals wages,http://www.reuters.com/article/2014/03/13/us-mcdonalds-lawsuit-idUSBREA2C1IQ20140313,
20140313†2:00PM UTC,UPDATE 1-McDonald's hit by worker lawsuits claiming it steals wages,http://www.reuters.com/article/2014/03/13/mcdonalds-lawsuit-idUSL2N0MA17120140313,
20140313†12:43PM UTC,REFILE-McDonald's hit by lawsuits claiming it steals wages,http://www.reuters.com/article/2014/03/13/mcdonalds-lawsuit-idUSL2N0MA14V20140313,
20140418†12:30PM UTC,Dean Foods Recognized By McDonald's As Sustainable Supply Award Winner,http://www.reuters.com/article/2014/04/18/tx-dean-foods-company-idUSnPn1g5lh9+80+PRN20140418,
20140717†5:30PM UTC,McDonald's Announces Quarterly Cash Dividend,http://www.reuters.com/article/2014/07/17/il-mcdonaldsdividend-idUSnPn28mKfh+84+PRN20140717,
20140717†2:52PM UTC,"Yum's U.S. woes, other data, point to weakness at McDonald's",http://www.reuters.com/article/2014/07/17/us-yum-results-mcdonalds-idUSKBN0FM2I820140717,
20140717†2:42PM UTC,"Yum's U.S. woes, other data, point to weakness at McDonald's",http://www.reuters.com/article/2014/07/17/yum-results-mcdonalds-idUSL2N0PS11A20140717,
20140804†3:12PM UTC,McDonald's says China food scandal hurting regional results,http://www.reuters.com/article/2014/08/04/us-china-food-mcdonalds-idUSKBN0G41JG20140804,
20140804†3:00PM UTC,UPDATE 2-McDonald's says China food scandal hurting regional results,http://www.reuters.com/article/2014/08/04/china-food-mcdonalds-idUSL4N0QA4GN20140804,
20140804†12:00PM UTC,McDonald's¬Æ To Shake Up Your Favorite Classic With The Introduction Of The New Shakin' Flavor Fries,http://www.reuters.com/article/2014/08/04/pa-mcdonalds-launch-idUSnPn8h9Sdt+84+PRN20140804,
20140804†11:55AM UTC,McDonald's says near-term results to be hurt by China food scandal,http://www.reuters.com/article/2014/08/04/china-food-mcdonalds-idUSL4N0QA4EJ20140804,
20140804†4:44AM UTC,"McDonald's to resume full menu in Beijing, Guangzhou this week",http://www.reuters.com/article/2014/08/04/us-china-food-mcdonalds-idUSKBN0G40MK20140804,
20140804†4:28AM UTC,"McDonald's to resume full menu in Beijing, Guangzhou this week",http://www.reuters.com/article/2014/08/04/china-food-mcdonalds-idUSL4N0QA23V20140804,
20140822†11:09AM UTC,"After Russia targets McDonald's, businesses wonder who's next",http://www.reuters.com/article/2014/08/21/us-russia-mcdonalds-idUSKBN0GL0DP20140821,
20140822†9:31AM UTC,"Periodic Report, Performance Report, Technical Updates, Earnings Release, Mobile Service - Research Reports on McDonald's, Union Pacific, Time Warner, Wal-Mart and Starbucks",http://www.reuters.com/article/2014/08/21/bc-ar-idUSnPnbQMZdw+9c+PRN20140821,
20140822†8:55AM UTC,McDonald's Japan denies placing orders with Thailand's CPF,http://www.reuters.com/article/2014/08/21/us-mcdonalds-hldgs-charoen-pok-food-idUSKBN0GL0P120140821,
20140822†8:51AM UTC,"UPDATE 3-After Russia targets McDonald's, businesses wonder who's next",http://www.reuters.com/article/2014/08/21/russia-mcdonalds-idUSL5N0QR2LX20140821,
20140822†5:19AM UTC,China tries five cult members for McDonald's murder,http://www.reuters.com/article/2014/08/21/us-china-trial-idUSKBN0GL09K20140821,
20140822†5:13AM UTC,UPDATE 2-Russia extends scrutiny of McDonald's restaurants,http://www.reuters.com/article/2014/08/21/russia-mcdonalds-idUSL5N0QR0L220140821,
20140822†4:20AM UTC,McDonald's Japan denies placing orders with Thailand's CPF,http://www.reuters.com/article/2014/08/21/mcdonalds-hldgs-charoen-pok-food-idUSL4N0QR2HH20140821,
20140822†4:15AM UTC,Russia making checks at McDonald's in two more regions: Ifax,http://www.reuters.com/article/2014/08/21/us-russia-mcdonalds-checks-idUSKBN0GL0O520140821,
20140822†4:05AM UTC,Russia making checks at McDonald's in two more regions - Ifax,http://www.reuters.com/article/2014/08/21/russia-mcdonalds-checks-idUSL5N0QR1P920140821,
20140822†3:53AM UTC,Russia to check McDonald's restaurants in Krasnodar region,http://www.reuters.com/article/2014/08/21/us-russia-mcdonalds-checks-idUSKBN0GL0ML20140821,
20140822†3:52AM UTC,Russia to check McDonald's restaurants in Krasnodar region,http://www.reuters.com/article/2014/08/21/russia-mcdonalds-checks-idUSL5N0QR1M220140821,
20140822†1:41AM UTC,Russia conducts checks at McDonald's restaurants in Urals region - Itar-Tass,http://www.reuters.com/article/2014/08/21/russia-mcdonalds-idUSL5N0QR0I620140821,
20140822†9:04AM UTC,What's behind Russia's McDonald's probe?,http://www.reuters.com/news/video/videoStory?storyID=92668017,
20140909†12:03PM UTC,McDonald's¬Æ Perks Up The Greater Philadelphia Region With Free Coffee,http://www.reuters.com/article/2014/09/08/pa-mcdonalds-coffee-idUSnPn3TV5bS+99+PRN20140908,
20140909†9:30AM UTC,"The Zacks Analyst Blog Highlights: Intel, Advanced Micro Devices, Johnson & Johnson, Bayer and McDonald's",http://www.reuters.com/article/2014/09/08/ilzacksinvestmentblog-idUSnPng7Kml+44+PRN20140908,
20140909†9:30AM UTC,"The Zacks Analyst Blog Highlights: McDonald's, Yum! Brands, Wendy's, CVS Health and Alphatec Holdings",http://www.reuters.com/article/2014/09/08/il-zacksinvestmentres-idUSnPn9dTBhT+8d+PRN20140908,
20140909†9:10AM UTC,"Sponsorship Agreements, Court Orders, Appointments, Sustainability Initiatives, and Technical Updates - Research Reports on Comcast, McDonald's, eBay, Walmart and Wynn",http://www.reuters.com/article/2014/09/08/bc-analysts-review-idUSnPn2Pzyrr+90+PRN20140908,
20140909†8:50AM UTC,"Active Equities to Watch in the Restaurants Industry -- McDonald's, El Pollo Loco Holdings, Yum! Brands, Wendy's, and Burger King Worldwide",http://www.reuters.com/article/2014/09/08/bc-investor-edge-idUSnPn8Qzbsd+90+PRN20140908,
20140909†7:00AM UTC,Southern California McDonald's¬Æ Restaurants Kick Off The School Year With Free Breakfast For Students On September 9,http://www.reuters.com/article/2014/09/08/mcdsfreebrkfstschl-idUSnPn7Zy3qC+91+PRN20140908,
20140909†12:01AM UTC,McDonald's USA Perks Up the Nation With Free Coffee,http://www.reuters.com/article/2014/09/08/idUSnMKWkfdjMa+1c2+MKW20140908,
20140927†12:04PM UTC,The MONOPOLY Game at McDonald's¬Æ Returns to the Greater Philadelphia Region This Fall,http://www.reuters.com/article/2014/09/26/mcdonalds-monopoly-idUSnPn8VLwM1+9a+PRN20140926,
20141015†10:24AM UTC,"The Zacks Analyst Blog Highlights:Yum! Brands, McDonald's, Chipotle Mexican Grill and DineEquity",http://www.reuters.com/article/2014/10/14/il-zachs-investment-idUSnPn1lzDSx+86+PRN20141014,
20141015†8:50AM UTC,"Strategic Agreements, Recognition, Grants, Dividend Declaration, and Earnings Guidance - Research Reports on Walt Disney, Home Depot, Walmart, Walgreen and McDonald's",http://www.reuters.com/article/2014/10/14/bc-analysts-review-idUSnPn14RXf4+8c+PRN20141014,
20141120†1:58PM UTC,Moscow's first McDonald's reopens after 90-day closure,http://www.reuters.com/article/2014/11/19/us-russia-mcdonalds-reopening-idUSKCN0J325920141119,
20141120†1:51PM UTC,Moscow's first McDonald's reopens after 90-day closure,http://www.reuters.com/article/2014/11/19/russia-mcdonalds-reopening-idUSL6N0T954P20141119,
20140317†1:00PM UTC,McDonald's¬Æ To Offer New Premium Sandwich With A Classic Twist,http://www.reuters.com/article/2014/03/17/ca-mcdonalds-bacon-idUSnPnc8nfkX+81+PRN20140317,
