https://www.theguardian.com/business/2014/jan/02/bill-gates-richest-man,2014-01-02T19:10:59Z
https://www.theguardian.com/business/2014/jan/03/berlin-poor-sexy-silicon-valley-microsoft-google,2014-01-03T18:40:55Z
https://www.theguardian.com/business/2014/jan/15/vodafone-aims-to-disclose-wiretap-demands,2014-01-15T20:43:31Z
https://www.theguardian.com/business/2014/jan/15/game-retail-sales-surge-microsoft-xbox-sony-playstation,2014-01-15T10:09:46Z
https://www.theguardian.com/business/2014/jan/17/telecoms-giants-concern-nsa-metadata-reforms,2014-01-17T21:02:22Z
https://www.theguardian.com/business/2014/jan/24/85-richest-people-in-the-world-men-women,2014-01-24T08:00:00Z
https://www.theguardian.com/business/2014/jan/28/angela-ahrendts-melinda-gates-made-dames,2014-01-28T21:08:06Z
https://www.theguardian.com/business/2014/jan/29/samsung-60-stores-europe-partnership-carphone-warehouse-apple,2014-01-29T13:46:19Z
https://www.theguardian.com/business/2014/feb/04/markets-slide-nikkei-europe-ftse-business-live,2014-02-04T18:00:17Z
https://www.theguardian.com/business/marketforceslive/2014/feb/12/ftse-sixth-day-gains-yellen-carney-china-vodafone,2014-02-12T17:11:30Z
https://www.theguardian.com/business/blog/2014/feb/14/eurozone-gdp-france-germany-italy-enrico-letta-matteo-renzi-live,2014-02-14T17:34:28Z
https://www.theguardian.com/business/2014/feb/20/facebook-whatsapp-shares-stock-fall-acquisition-reaction,2014-02-21T07:42:07Z
https://www.theguardian.com/business/blog/2014/feb/24/g20s-2tn-growth-pledge-fails-to-cheer-markets-business-live,2014-02-24T19:06:46Z
https://www.theguardian.com/business/2014/mar/03/why-rich-lists-disagree,2014-03-03T20:06:15Z
https://www.theguardian.com/business/2014/mar/03/record-number-women-forbes-28th-billionaires-list,2014-03-03T14:59:04Z
https://www.theguardian.com/lifeandstyle/2014/mar/07/alex-calderwood-cool-hunter-death-ace-hotel-london,2014-03-07T18:00:00Z
https://www.theguardian.com/environment/2014/mar/10/innovators-economic-future-uk-business,2014-03-10T00:23:31Z
https://www.theguardian.com/business/2014/mar/16/sugru-inventor-jane-ni-dhulchaointigh,2014-03-16T18:40:24Z
https://www.theguardian.com/world/2014/mar/30/humanitarian-drones-medical-supplies-no-roads-technology,2014-03-30T14:12:34Z
https://www.theguardian.com/business/2014/mar/31/caterpillar-avoid-4billion-us-taxes-senate-report,2014-03-31T21:00:28Z
https://www.theguardian.com/business/marketforceslive/2014/apr/01/sage-talk-move-from-london-to-nasdaq,2014-04-01T09:10:33Z
https://www.theguardian.com/business/2014/apr/16/starbucks-hq-relocation-uk-generate-negligible-tax-revenue,2014-04-16T19:26:17Z
https://www.theguardian.com/business/blog/2014/apr/24/apple-and-facebook-results-calm-fears-barclays-agm-live,2014-04-24T16:49:31Z
https://www.theguardian.com/business/blog/2014/apr/25/markets-wobble-on-ukraine-tensions-live,2014-04-25T16:35:37Z
https://www.theguardian.com/business/marketforceslive/2014/apr/25/ftse-falls-ukraine-crisis-healthcare-deals,2014-04-25T16:24:03Z
https://www.theguardian.com/business/2014/may/25/chicken-to-beat-killer-heatwaves,2014-05-24T23:05:42Z
https://www.theguardian.com/technology/2014/jun/03/vodafone-shut-silicon-valley-tech-incubator-boost-london-hub,2014-06-03T12:26:02Z
https://www.theguardian.com/business/2014/jun/06/vodafone-reveals-secret-wires-allowing-state-surveillance,2014-06-05T23:37:00Z
https://www.theguardian.com/business/2014/jun/09/godaddy-files-for-100m-ipo,2014-06-09T21:49:15Z
https://www.theguardian.com/business/2014/jun/15/billion-dollar-technology-firms-europe-us-asos-zoopla-spotify,2014-06-15T13:51:35Z
https://www.theguardian.com/business/2014/jun/22/chuck-hull-father-3d-printing-shaped-technology,2014-06-22T13:35:53Z
https://www.theguardian.com/business/2014/jul/17/russian-stock-market-hit-by-new-ukraine-sanctions-business-live,2014-07-17T16:04:51Z
https://www.theguardian.com/business/2014/jul/22/credit-suisse-loss-tax-evasion-uk-public-finances-us-inflation-live,2014-07-22T16:12:22Z
https://www.theguardian.com/business/blog/live/2014/sep/15/stock-markets-and-oil-price-chinese-factory-data-oecd-business-live,2014-09-15T16:49:30Z
https://www.theguardian.com/money/2014/sep/16/international-tax-rule-updates-g20-countries,2014-09-16T12:07:00Z
https://www.theguardian.com/business/live/2014/sep/19/alibaba-ipo-nyse-stock-price-live-updates,2014-09-19T20:38:00Z
https://www.theguardian.com/business/2014/sep/19/alibaba-stock-market-flotation-jack-ma-higher-amazon-ebay,2014-09-19T18:09:03Z
https://www.theguardian.com/business/2014/sep/19/alibaba-shares-price-americas-biggest-ipo,2014-09-20T13:51:28Z
https://www.theguardian.com/business/live/2014/sep/24/tnt-express-profits-warning-mario-draghi-deflation-business-live,2014-09-24T19:03:32Z
https://www.theguardian.com/business/2014/oct/06/hewlett-packard-split-two-data-printers,2014-10-06T15:36:31Z
https://www.theguardian.com/business/2014/oct/07/rise-fall-samsung,2014-10-07T18:11:46Z
https://www.theguardian.com/business/2014/oct/09/virgin-galactic-space-tourism-richard-branson-george-whitesides,2014-10-09T19:26:45Z
https://www.theguardian.com/business/live/2014/oct/10/stock-markets-fall-global-growth-fears-imf-business-live,2014-10-10T16:36:03Z
https://www.theguardian.com/business/live/2014/oct/23/tesco-updates-city-on-profits-black-hole----business-live,2014-10-23T16:42:13Z
https://www.theguardian.com/business/marketforceslive/2014/oct/23/british-airways-owner-iag-leads-ftse-100-higher,2014-10-23T16:14:08Z
https://www.theguardian.com/business/live/2014/oct/24/uk-growth-figures-released-gdp-economy-business-live,2014-10-24T16:54:11Z
https://www.theguardian.com/business/2014/oct/29/careless-talk-alibaba-flotation-costs-royal-bank-canada,2014-10-29T13:24:26Z
https://www.theguardian.com/business/2014/nov/04/alibaba-founder-biggest-rise-wealth-world-richest-bloomberg,2014-11-04T20:38:49Z
https://www.theguardian.com/money/us-money-blog/2014/nov/17/who-gets-best-return-on-investments-not-finance-professionals,2014-11-17T17:11:48Z
https://www.theguardian.com/business/marketforceslive/2014/nov/20/outsourcery-soars-60-on-microsoft-deal,2014-11-20T12:18:47Z
https://www.theguardian.com/business/2014/dec/05/talktalk-customers-india-based-scam-calls-prompting-fears-data-leak,2014-12-05T17:47:01Z
https://www.theguardian.com/business/2014/dec/09/-sp-luxembourg-tax-files-how-junckers-duchy-accommodated-skype-and-the-koch-empire,2014-12-09T21:00:39Z
https://www.theguardian.com/business/2015/jan/08/cannabis-investor-peter-theil-paypal-founder,2015-01-08T11:00:07Z
https://www.theguardian.com/business/2015/jan/18/seven-themes-dominate-davos-climate-change-political-instability-2015,2015-01-18T16:05:23Z
https://www.theguardian.com/business/2015/jan/21/us-tech-tax-avoidance-google-amazon-apple,2015-01-21T23:17:44Z
https://www.theguardian.com/business/live/2015/jan/22/davos-2015-day-2-qe-ecb-lagarde-draghi-merkel-live,2015-01-22T20:57:18Z
https://www.theguardian.com/business/marketforceslive/2015/jan/27/ftse-falls-on-weak-us-data-but-centrica-and-utilities-climb,2015-01-27T16:56:09Z
https://www.theguardian.com/business/marketforceslive/2015/jan/27/global-markets-tumble-after-poor-caterpillar-results-and-economic-data,2015-01-27T14:38:21Z
https://www.theguardian.com/business/marketforceslive/2015/jan/28/ftse-cautious-after-us-fall-but-arm-jumps-after-bumper-apple-results,2015-01-28T09:50:48Z
https://www.theguardian.com/us-news/2015/feb/12/expedia-buys-rival-orbitz-online-travel-booking,2015-02-12T19:14:06Z
https://www.theguardian.com/business/live/2015/feb/11/eurozone-ministers-braced-for-crunch-talks-with-greece-live-updates,2015-02-12T00:17:30Z
https://www.theguardian.com/business/2015/mar/02/british-airways-named-uks-most-popular-brand,2015-03-02T17:46:42Z
https://www.theguardian.com/business/2015/mar/06/apple-to-join-dow-jones-index-this-month,2015-03-06T18:01:26Z
https://www.theguardian.com/business/2015/mar/08/learning-the-duolingo-how-one-app-speaks-volumes-for-language-learning,2015-03-08T12:57:03Z
https://www.theguardian.com/business/2015/mar/19/target-raises-minimum-wage,2015-03-19T14:04:16Z
https://www.theguardian.com/business/marketforceslive/2015/mar/26/ftse-100-drops-sharply-but-gold-back-in-demand,2015-03-26T09:27:07Z
https://www.theguardian.com/business/2015/apr/05/kelloggs-says-google-tax-clampdown-will-harm-profits,2015-04-05T11:50:21Z
https://www.theguardian.com/business/2015/apr/23/nasdaq-new-record-high-dotcom-bubble,2015-04-23T21:29:38Z
https://www.theguardian.com/business/2015/may/07/alibaba-shares-soar-chinese-company-replaces-ceo,2015-05-07T15:55:37Z
https://www.theguardian.com/business/2015/may/15/blur-group-loses-third-finance-chief-in-two-years,2015-05-15T16:17:16Z
https://www.theguardian.com/business/2015/may/29/italian-tax-clampdown-bulgari,2015-05-29T12:38:35Z
https://www.theguardian.com/business/2015/jun/19/tax-havens-money-cayman-islands-jersey-offshore-accounts,2015-06-19T13:38:31Z
https://www.theguardian.com/business/2015/jul/03/priceline-online-travel-agent-booking-com-opentable,2015-07-03T17:04:24Z
https://www.theguardian.com/business/2015/jul/12/uncertainty-brexit-likely-delay-uk-investment,2015-07-12T16:43:49Z
